Task_ID,Snapshot_Date,Status,Progress_Percentage,Blocked_Flag,Delay_Days,Forecast_End_Date,Delay_Reason,Risk_Level,Open_Issues,Actual_End_Date,Actual_Cost
HK-017,2027-02-08,Completed,100.0,False,8.0,2027-01-21,Design/Technical Issue,High,2,2027-01-21,26626.0
HK-017,2027-02-15,Completed,100.0,False,8.0,2027-01-21,Design/Technical Issue,High,3,2027-01-21,26626.0
HK-017,2027-02-22,Completed,100.0,False,8.0,2027-01-21,Design/Technical Issue,High,1,2027-01-21,26626.0
HK-018,2026-12-07,Not Started,0.0,False,0.0,2027-01-24,,Low,0,,0.0
HK-018,2026-12-14,Not Started,0.0,False,0.0,2027-01-24,,Low,0,,0.0
HK-018,2026-12-21,Not Started,0.0,False,0.0,2027-01-24,,Low,0,,0.0
HK-018,2026-12-28,Not Started,0.0,False,0.0,2027-01-24,,Low,1,,0.0
HK-018,2027-01-04,Not Started,0.0,False,0.0,2027-01-24,,Low,0,,0.0
HK-018,2027-01-11,Not Started,0.0,False,0.0,2027-01-24,,Low,0,,0.0
HK-018,2027-01-18,In Progress,8.7,False,12.0,2027-02-05,Resource Shortage,High,0,,3145.0
HK-018,2027-01-25,In Progress,49.9,False,12.0,2027-02-05,Resource Shortage,High,2,,18040.0
HK-018,2027-02-01,In Progress,91.2,False,12.0,2027-02-05,Resource Shortage,High,1,,32971.0
HK-018,2027-02-08,Completed,100.0,False,15.0,2027-02-08,Resource Shortage,High,1,2027-02-08,36153.0
HK-018,2027-02-15,Completed,100.0,False,15.0,2027-02-08,Resource Shortage,High,2,2027-02-08,36153.0
HK-018,2027-02-22,Completed,100.0,False,15.0,2027-02-08,Resource Shortage,High,3,2027-02-08,36153.0
HK-019,2026-12-07,Not Started,0.0,False,0.0,2027-01-25,,Low,0,,0.0
HK-019,2026-12-14,Not Started,0.0,False,0.0,2027-01-25,,Low,0,,0.0
HK-019,2026-12-21,Not Started,0.0,False,0.0,2027-01-25,,Low,0,,0.0
HK-019,2026-12-28,Not Started,0.0,False,0.0,2027-01-25,,Low,0,,0.0
HK-019,2027-01-04,Not Started,0.0,False,0.0,2027-01-25,,Low,0,,0.0
HK-019,2027-01-11,Not Started,0.0,False,0.0,2027-01-25,,Low,0,,0.0
HK-019,2027-01-18,In Progress,36.5,False,0.0,2027-01-25,,Low,0,,5758.0
HK-019,2027-01-25,In Progress,99.9,False,0.0,2027-01-25,,Low,0,,15761.0
HK-019,2027-02-01,Completed,100.0,False,1.0,2027-01-26,Vendor Delay,Medium,0,2027-01-26,15776.0
HK-019,2027-02-08,Completed,100.0,False,1.0,2027-01-26,Vendor Delay,Medium,1,2027-01-26,15776.0
HK-019,2027-02-15,Completed,100.0,False,1.0,2027-01-26,Vendor Delay,Medium,2,2027-01-26,15776.0
HK-019,2027-02-22,Completed,100.0,False,1.0,2027-01-26,Vendor Delay,Medium,0,2027-01-26,15776.0
HK-020,2026-12-07,Not Started,0.0,False,0.0,2027-01-25,,Low,1,,0.0
HK-020,2026-12-14,Not Started,0.0,False,0.0,2027-01-25,,Low,1,,0.0
HK-020,2026-12-21,Not Started,0.0,False,0.0,2027-01-25,,Low,0,,0.0
HK-020,2026-12-28,Not Started,0.0,False,0.0,2027-01-25,,Low,1,,0.0
HK-020,2027-01-04,Not Started,0.0,False,0.0,2027-01-25,,Low,0,,0.0
HK-020,2027-01-11,In Progress,6.1,False,3.0,2027-01-28,Vendor Delay,Medium,0,,3433.0
HK-020,2027-01-18,In Progress,50.0,False,3.0,2027-01-28,Vendor Delay,Medium,0,,28137.0
HK-020,2027-01-25,In Progress,93.9,False,3.0,2027-01-28,Vendor Delay,Medium,0,,52841.0
HK-020,2027-02-01,Completed,100.0,False,6.0,2027-01-31,Vendor Delay,Medium,0,2027-01-31,56273.0
HK-020,2027-02-08,Completed,100.0,False,6.0,2027-01-31,Vendor Delay,Medium,0,2027-01-31,56273.0
HK-020,2027-02-15,Completed,100.0,False,6.0,2027-01-31,Vendor Delay,Medium,0,2027-01-31,56273.0
HK-020,2027-02-22,Completed,100.0,False,6.0,2027-01-31,Vendor Delay,Medium,1,2027-01-31,56273.0
HK-021,2026-12-07,Not Started,0.0,False,0.0,2027-01-06,,Low,0,,0.0
HK-021,2026-12-14,Not Started,0.0,False,0.0,2027-01-06,,Low,0,,0.0
HK-021,2026-12-21,Not Started,0.0,False,0.0,2027-01-06,,Low,0,,0.0
HK-021,2026-12-28,Not Started,0.0,False,0.0,2027-01-06,,Low,1,,0.0
HK-021,2027-01-04,In Progress,39.1,False,6.0,2027-01-12,Vendor Delay,Medium,2,,3576.0
HK-021,2027-01-11,In Progress,98.4,False,6.0,2027-01-12,Vendor Delay,Medium,0,,9000.0
HK-021,2027-01-18,Completed,100.0,False,7.0,2027-01-13,Vendor Delay,Medium,1,2027-01-13,9147.0
HK-021,2027-01-25,Completed,100.0,False,7.0,2027-01-13,Vendor Delay,Medium,2,2027-01-13,9147.0
HK-021,2027-02-01,Completed,100.0,False,7.0,2027-01-13,Vendor Delay,Medium,1,2027-01-13,9147.0
HK-021,2027-02-08,Completed,100.0,False,7.0,2027-01-13,Vendor Delay,Medium,0,2027-01-13,9147.0
HK-021,2027-02-15,Completed,100.0,False,7.0,2027-01-13,Vendor Delay,Medium,1,2027-01-13,9147.0
HK-021,2027-02-22,Completed,100.0,False,7.0,2027-01-13,Vendor Delay,Medium,1,2027-01-13,9147.0
HK-022,2026-12-07,Not Started,0.0,False,0.0,2027-01-19,,Low,0,,0.0
HK-022,2026-12-14,Not Started,0.0,False,0.0,2027-01-19,,Low,0,,0.0
HK-022,2026-12-21,Not Started,0.0,False,0.0,2027-01-19,,Low,0,,0.0
HK-022,2026-12-28,Not Started,0.0,False,0.0,2027-01-19,,Low,1,,0.0
HK-022,2027-01-04,Not Started,0.0,False,0.0,2027-01-19,,Low,0,,0.0
HK-022,2027-01-11,Not Started,0.0,False,0.0,2027-01-19,,Low,2,,0.0
HK-022,2027-01-18,On Hold,27.1,True,18.0,2027-02-06,Resource Shortage,Critical,5,,15138.0
HK-022,2027-01-25,On Hold,27.1,True,18.0,2027-02-06,Resource Shortage,Critical,7,,15138.0
HK-022,2027-02-01,On Hold,27.1,True,18.0,2027-02-06,Resource Shortage,Critical,8,,15138.0
HK-022,2027-02-08,Completed,100.0,False,19.0,2027-02-07,Resource Shortage,High,3,2027-02-07,55859.0
HK-022,2027-02-15,Completed,100.0,False,19.0,2027-02-07,Resource Shortage,High,1,2027-02-07,55859.0
HK-022,2027-02-22,Completed,100.0,False,19.0,2027-02-07,Resource Shortage,High,1,2027-02-07,55859.0
HK-023,2026-12-07,Not Started,0.0,False,0.0,2027-01-12,,Low,1,,0.0
HK-023,2026-12-14,Not Started,0.0,False,0.0,2027-01-12,,Low,0,,0.0
HK-023,2026-12-21,Not Started,0.0,False,0.0,2027-01-12,,Low,0,,0.0
HK-023,2026-12-28,Not Started,0.0,False,0.0,2027-01-12,,Low,1,,0.0
HK-023,2027-01-04,Not Started,0.0,False,0.0,2027-01-12,,Low,1,,0.0
HK-023,2027-01-11,In Progress,82.2,False,0.0,2027-01-12,,Low,1,,9356.0
HK-023,2027-01-18,Completed,100.0,False,4.0,2027-01-16,Design/Technical Issue,Medium,0,2027-01-16,11382.0
HK-023,2027-01-25,Completed,100.0,False,4.0,2027-01-16,Design/Technical Issue,Medium,0,2027-01-16,11382.0
HK-023,2027-02-01,Completed,100.0,False,4.0,2027-01-16,Design/Technical Issue,Medium,1,2027-01-16,11382.0
HK-023,2027-02-08,Completed,100.0,False,4.0,2027-01-16,Design/Technical Issue,Medium,3,2027-01-16,11382.0
HK-023,2027-02-15,Completed,100.0,False,4.0,2027-01-16,Design/Technical Issue,Medium,0,2027-01-16,11382.0
HK-023,2027-02-22,Completed,100.0,False,4.0,2027-01-16,Design/Technical Issue,Medium,3,2027-01-16,11382.0
HK-024,2026-12-07,Not Started,0.0,False,0.0,2027-01-14,,Low,0,,0.0
HK-024,2026-12-14,Not Started,0.0,False,0.0,2027-01-14,,Low,0,,0.0
HK-024,2026-12-21,Not Started,0.0,False,0.0,2027-01-14,,Low,0,,0.0
HK-024,2026-12-28,In Progress,10.6,False,2.0,2027-01-16,Resource Shortage,Medium,1,,640.0
HK-024,2027-01-04,In Progress,47.8,False,2.0,2027-01-16,Resource Shortage,Medium,3,,2884.0
HK-024,2027-01-11,In Progress,86.4,False,2.0,2027-01-16,Resource Shortage,Medium,2,,5213.0
HK-024,2027-01-18,Completed,100.0,False,0.0,2027-01-12,,Low,1,2027-01-12,6033.0
HK-024,2027-01-25,Completed,100.0,False,0.0,2027-01-12,,Low,0,2027-01-12,6033.0
HK-024,2027-02-01,Completed,100.0,False,0.0,2027-01-12,,Low,1,2027-01-12,6033.0
HK-024,2027-02-08,Completed,100.0,False,0.0,2027-01-12,,Low,0,2027-01-12,6033.0
HK-024,2027-02-15,Completed,100.0,False,0.0,2027-01-12,,Low,1,2027-01-12,6033.0
HK-024,2027-02-22,Completed,100.0,False,0.0,2027-01-12,,Low,0,2027-01-12,6033.0
HK-025,2026-12-07,Not Started,0.0,False,0.0,2027-01-12,,Low,0,,0.0
HK-025,2026-12-14,Not Started,0.0,False,0.0,2027-01-12,,Low,0,,0.0
HK-025,2026-12-21,Not Started,0.0,False,0.0,2027-01-12,,Low,0,,0.0
HK-025,2026-12-28,Not Started,0.0,False,0.0,2027-01-12,,Low,3,,0.0
HK-025,2027-01-04,Not Started,0.0,False,0.0,2027-01-12,,Low,1,,0.0
HK-025,2027-01-11,In Progress,63.4,False,3.0,2027-01-15,Design/Technical Issue,Medium,1,,35677.0
HK-025,2027-01-18,Completed,100.0,False,6.0,2027-01-18,Design/Technical Issue,Medium,2,2027-01-18,56273.0
HK-025,2027-01-25,Completed,100.0,False,6.0,2027-01-18,Design/Technical Issue,Medium,0,2027-01-18,56273.0
HK-025,2027-02-01,Completed,100.0,False,6.0,2027-01-18,Design/Technical Issue,Medium,0,2027-01-18,56273.0
HK-025,2027-02-08,Completed,100.0,False,6.0,2027-01-18,Design/Technical Issue,Medium,1,2027-01-18,56273.0
HK-025,2027-02-15,Completed,100.0,False,6.0,2027-01-18,Design/Technical Issue,Medium,0,2027-01-18,56273.0
HK-025,2027-02-22,Completed,100.0,False,6.0,2027-01-18,Design/Technical Issue,Medium,1,2027-01-18,56273.0
HK-026,2026-12-07,Not Started,0.0,False,0.0,2027-01-05,,Low,1,,0.0
HK-026,2026-12-14,Not Started,0.0,False,0.0,2027-01-05,,Low,2,,0.0
HK-026,2026-12-21,Not Started,0.0,False,0.0,2027-01-05,,Low,0,,0.0
HK-026,2026-12-28,Not Started,0.0,False,0.0,2027-01-05,,Low,0,,0.0
HK-026,2027-01-04,In Progress,62.2,False,3.0,2027-01-08,Vendor Delay,Medium,0,,10908.0
HK-026,2027-01-11,Completed,100.0,False,1.0,2027-01-06,Vendor Delay,Medium,3,2027-01-06,17537.0
HK-026,2027-01-18,Completed,100.0,False,1.0,2027-01-06,Vendor Delay,Medium,1,2027-01-06,17537.0
HK-026,2027-01-25,Completed,100.0,False,1.0,2027-01-06,Vendor Delay,Medium,1,2027-01-06,17537.0
HK-026,2027-02-01,Completed,100.0,False,1.0,2027-01-06,Vendor Delay,Medium,0,2027-01-06,17537.0
HK-026,2027-02-08,Completed,100.0,False,1.0,2027-01-06,Vendor Delay,Medium,2,2027-01-06,17537.0
HK-026,2027-02-15,Completed,100.0,False,1.0,2027-01-06,Vendor Delay,Medium,0,2027-01-06,17537.0
HK-026,2027-02-22,Completed,100.0,False,1.0,2027-01-06,Vendor Delay,Medium,1,2027-01-06,17537.0
HK-027,2026-12-07,Not Started,0.0,False,0.0,2027-01-07,,Low,0,,0.0
HK-027,2026-12-14,Not Started,0.0,False,0.0,2027-01-07,,Low,0,,0.0
HK-027,2026-12-21,In Progress,0.0,False,0.0,2027-01-06,,Low,0,,0.0
HK-027,2026-12-28,In Progress,40.2,False,0.0,2027-01-06,,Low,0,,13306.0
HK-027,2027-01-04,In Progress,95.3,False,0.0,2027-01-06,,Low,0,,31544.0
HK-027,2027-01-11,Completed,100.0,False,2.0,2027-01-09,Resource Shortage,Medium,0,2027-01-09,33100.0
HK-027,2027-01-18,Completed,100.0,False,2.0,2027-01-09,Resource Shortage,Medium,0,2027-01-09,33100.0
HK-027,2027-01-25,Completed,100.0,False,2.0,2027-01-09,Resource Shortage,Medium,0,2027-01-09,33100.0
HK-027,2027-02-01,Completed,100.0,False,2.0,2027-01-09,Resource Shortage,Medium,0,2027-01-09,33100.0
HK-027,2027-02-08,Completed,100.0,False,2.0,2027-01-09,Resource Shortage,Medium,1,2027-01-09,33100.0
HK-027,2027-02-15,Completed,100.0,False,2.0,2027-01-09,Resource Shortage,Medium,3,2027-01-09,33100.0
HK-027,2027-02-22,Completed,100.0,False,2.0,2027-01-09,Resource Shortage,Medium,2,2027-01-09,33100.0
HK-028,2026-12-07,Not Started,0.0,False,0.0,2026-12-26,,Low,0,,0.0
HK-028,2026-12-14,Not Started,0.0,False,0.0,2026-12-26,,Low,0,,0.0
HK-028,2026-12-21,In Progress,0.0,False,0.0,2026-12-25,,Low,1,,0.0
HK-028,2026-12-28,Completed,100.0,False,0.0,2026-12-25,,Low,0,2026-12-25,8750.0
HK-028,2027-01-04,Completed,100.0,False,0.0,2026-12-25,,Low,2,2026-12-25,8750.0
HK-028,2027-01-11,Completed,100.0,False,0.0,2026-12-25,,Low,0,2026-12-25,8750.0
HK-028,2027-01-18,Completed,100.0,False,0.0,2026-12-25,,Low,1,2026-12-25,8750.0
HK-028,2027-01-25,Completed,100.0,False,0.0,2026-12-25,,Low,1,2026-12-25,8750.0
HK-028,2027-02-01,Completed,100.0,False,0.0,2026-12-25,,Low,0,2026-12-25,8750.0
HK-028,2027-02-08,Completed,100.0,False,0.0,2026-12-25,,Low,0,2026-12-25,8750.0
HK-028,2027-02-15,Completed,100.0,False,0.0,2026-12-25,,Low,0,2026-12-25,8750.0
HK-028,2027-02-22,Completed,100.0,False,0.0,2026-12-25,,Low,0,2026-12-25,8750.0
HK-029,2026-12-07,Not Started,0.0,False,0.0,2027-01-06,,Low,0,,0.0
HK-029,2026-12-14,Not Started,0.0,False,0.0,2027-01-06,,Low,0,,0.0
HK-029,2026-12-21,Not Started,0.0,False,0.0,2027-01-06,,Low,1,,0.0
HK-029,2026-12-28,In Progress,9.6,False,0.0,2027-01-06,,Low,0,,1354.0
HK-029,2027-01-04,In Progress,85.8,False,0.0,2027-01-06,,Low,0,,12106.0
HK-029,2027-01-11,Completed,100.0,False,0.0,2027-01-05,,Low,1,2027-01-05,14109.0
HK-029,2027-01-18,Completed,100.0,False,0.0,2027-01-05,,Low,0,2027-01-05,14109.0
HK-029,2027-01-25,Completed,100.0,False,0.0,2027-01-05,,Low,0,2027-01-05,14109.0
HK-029,2027-02-01,Completed,100.0,False,0.0,2027-01-05,,Low,0,2027-01-05,14109.0
HK-029,2027-02-08,Completed,100.0,False,0.0,2027-01-05,,Low,0,2027-01-05,14109.0
HK-029,2027-02-15,Completed,100.0,False,0.0,2027-01-05,,Low,1,2027-01-05,14109.0
HK-029,2027-02-22,Completed,100.0,False,0.0,2027-01-05,,Low,0,2027-01-05,14109.0
HK-030,2026-12-07,Not Started,0.0,False,0.0,2027-01-10,,Low,1,,0.0
HK-030,2026-12-14,Not Started,0.0,False,0.0,2027-01-10,,Low,0,,0.0
HK-030,2026-12-21,Not Started,0.0,False,0.0,2027-01-10,,Low,0,,0.0
HK-030,2026-12-28,In Progress,0.0,False,8.0,2027-01-18,Scope Change,High,4,,0.0
HK-030,2027-01-04,In Progress,24.7,False,8.0,2027-01-18,Scope Change,High,3,,1439.0
HK-030,2027-01-11,In Progress,71.6,False,8.0,2027-01-18,Scope Change,High,1,,4171.0
HK-030,2027-01-18,In Progress,99.8,False,8.0,2027-01-18,Scope Change,High,3,,5813.0
HK-030,2027-01-25,Completed,100.0,False,15.0,2027-01-25,Scope Change,High,0,2027-01-25,5825.0
HK-030,2027-02-01,Completed,100.0,False,15.0,2027-01-25,Scope Change,High,0,2027-01-25,5825.0
HK-030,2027-02-08,Completed,100.0,False,15.0,2027-01-25,Scope Change,High,1,2027-01-25,5825.0
HK-030,2027-02-15,Completed,100.0,False,15.0,2027-01-25,Scope Change,High,0,2027-01-25,5825.0
HK-030,2027-02-22,Completed,100.0,False,15.0,2027-01-25,Scope Change,High,1,2027-01-25,5825.0
HK-031,2026-12-07,Not Started,0.0,False,0.0,2027-01-10,,Low,0,,0.0
HK-031,2026-12-14,Not Started,0.0,False,0.0,2027-01-10,,Low,0,,0.0
HK-031,2026-12-21,Not Started,0.0,False,0.0,2027-01-10,,Low,1,,0.0
HK-031,2026-12-28,Not Started,0.0,False,0.0,2027-01-10,,Low,0,,0.0
HK-031,2027-01-04,Not Started,0.0,False,0.0,2027-01-10,,Low,0,,0.0
HK-031,2027-01-11,Completed,100.0,False,0.0,2027-01-05,,Low,1,2027-01-05,4334.0
HK-031,2027-01-18,Completed,100.0,False,0.0,2027-01-05,,Low,1,2027-01-05,4334.0
HK-031,2027-01-25,Completed,100.0,False,0.0,2027-01-05,,Low,0,2027-01-05,4334.0
HK-031,2027-02-01,Completed,100.0,False,0.0,2027-01-05,,Low,1,2027-01-05,4334.0
HK-031,2027-02-08,Completed,100.0,False,0.0,2027-01-05,,Low,1,2027-01-05,4334.0
HK-031,2027-02-15,Completed,100.0,False,0.0,2027-01-05,,Low,1,2027-01-05,4334.0
HK-031,2027-02-22,Completed,100.0,False,0.0,2027-01-05,,Low,1,2027-01-05,4334.0
HK-032,2026-12-07,Not Started,0.0,False,0.0,2027-01-01,,Low,0,,0.0
HK-032,2026-12-14,Not Started,0.0,False,0.0,2027-01-01,,Low,3,,0.0
HK-032,2026-12-21,Not Started,0.0,False,0.0,2027-01-01,,Low,0,,0.0
HK-032,2026-12-28,In Progress,22.7,False,0.0,2026-12-31,,Low,0,,3150.0
HK-032,2027-01-04,Completed,100.0,False,0.0,2026-12-31,,Low,0,2026-12-31,13879.0
HK-032,2027-01-11,Completed,100.0,False,0.0,2026-12-31,,Low,1,2026-12-31,13879.0
HK-032,2027-01-18,Completed,100.0,False,0.0,2026-12-31,,Low,0,2026-12-31,13879.0
HK-032,2027-01-25,Completed,100.0,False,0.0,2026-12-31,,Low,1,2026-12-31,13879.0
HK-032,2027-02-01,Completed,100.0,False,0.0,2026-12-31,,Low,0,2026-12-31,13879.0
HK-032,2027-02-08,Completed,100.0,False,0.0,2026-12-31,,Low,0,2026-12-31,13879.0
HK-032,2027-02-15,Completed,100.0,False,0.0,2026-12-31,,Low,0,2026-12-31,13879.0
HK-032,2027-02-22,Completed,100.0,False,0.0,2026-12-31,,Low,1,2026-12-31,13879.0
HK-033,2026-12-07,Not Started,0.0,False,0.0,2027-01-15,,Low,0,,0.0
HK-033,2026-12-14,Not Started,0.0,False,0.0,2027-01-15,,Low,0,,0.0
HK-033,2026-12-21,Not Started,0.0,False,0.0,2027-01-15,,Low,1,,0.0
HK-033,2026-12-28,Not Started,0.0,False,0.0,2027-01-15,,Low,0,,0.0
HK-033,2027-01-04,Not Started,0.0,False,0.0,2027-01-15,,Low,1,,0.0
HK-033,2027-01-11,In Progress,36.5,False,4.0,2027-01-19,Resource Shortage,Medium,2,,8346.0
HK-033,2027-01-18,In Progress,96.4,False,4.0,2027-01-19,Resource Shortage,Medium,2,,22041.0
HK-033,2027-01-25,Completed,100.0,False,6.0,2027-01-21,Resource Shortage,Medium,1,2027-01-21,22865.0
HK-033,2027-02-01,Completed,100.0,False,6.0,2027-01-21,Resource Shortage,Medium,1,2027-01-21,22865.0
HK-033,2027-02-08,Completed,100.0,False,6.0,2027-01-21,Resource Shortage,Medium,1,2027-01-21,22865.0
HK-033,2027-02-15,Completed,100.0,False,6.0,2027-01-21,Resource Shortage,Medium,0,2027-01-21,22865.0
HK-033,2027-02-22,Completed,100.0,False,6.0,2027-01-21,Resource Shortage,Medium,1,2027-01-21,22865.0
HR-001,2026-12-07,Not Started,0.0,False,0.0,2026-12-14,,Low,0,,0.0
HR-001,2026-12-14,In Progress,99.4,False,0.0,2026-12-14,,Low,1,,4041.0
HR-001,2026-12-21,Completed,100.0,False,6.0,2026-12-20,Scope Change,Medium,0,2026-12-20,4065.0
HR-001,2026-12-28,Completed,100.0,False,6.0,2026-12-20,Scope Change,Medium,0,2026-12-20,4065.0
HR-001,2027-01-04,Completed,100.0,False,6.0,2026-12-20,Scope Change,Medium,1,2026-12-20,4065.0
HR-001,2027-01-11,Completed,100.0,False,6.0,2026-12-20,Scope Change,Medium,0,2026-12-20,4065.0
HR-001,2027-01-18,Completed,100.0,False,6.0,2026-12-20,Scope Change,Medium,0,2026-12-20,4065.0
HR-001,2027-01-25,Completed,100.0,False,6.0,2026-12-20,Scope Change,Medium,0,2026-12-20,4065.0
HR-001,2027-02-01,Completed,100.0,False,6.0,2026-12-20,Scope Change,Medium,0,2026-12-20,4065.0
HR-001,2027-02-08,Completed,100.0,False,6.0,2026-12-20,Scope Change,Medium,1,2026-12-20,4065.0
HR-001,2027-02-15,Completed,100.0,False,6.0,2026-12-20,Scope Change,Medium,1,2026-12-20,4065.0
HR-001,2027-02-22,Completed,100.0,False,6.0,2026-12-20,Scope Change,Medium,1,2026-12-20,4065.0
HR-002,2026-12-07,Not Started,0.0,False,0.0,2027-01-08,,Low,0,,0.0
HR-002,2026-12-14,Not Started,0.0,False,0.0,2027-01-08,,Low,1,,0.0
HR-002,2026-12-21,Not Started,0.0,False,0.0,2027-01-08,,Low,1,,0.0
HR-002,2026-12-28,In Progress,12.5,False,0.0,2027-01-07,,Low,0,,762.0
HR-002,2027-01-04,In Progress,82.8,False,0.0,2027-01-07,,Low,1,,5045.0
HR-002,2027-01-11,Completed,100.0,False,1.0,2027-01-09,Resource Shortage,Medium,0,2027-01-09,6093.0
HR-002,2027-01-18,Completed,100.0,False,1.0,2027-01-09,Resource Shortage,Medium,0,2027-01-09,6093.0
HR-002,2027-01-25,Completed,100.0,False,1.0,2027-01-09,Resource Shortage,Medium,1,2027-01-09,6093.0
HR-002,2027-02-01,Completed,100.0,False,1.0,2027-01-09,Resource Shortage,Medium,3,2027-01-09,6093.0
HR-002,2027-02-08,Completed,100.0,False,1.0,2027-01-09,Resource Shortage,Medium,1,2027-01-09,6093.0
HR-002,2027-02-15,Completed,100.0,False,1.0,2027-01-09,Resource Shortage,Medium,2,2027-01-09,6093.0
HR-002,2027-02-22,Completed,100.0,False,1.0,2027-01-09,Resource Shortage,Medium,0,2027-01-09,6093.0
HR-003,2026-12-07,In Progress,0.0,False,1.0,2026-12-21,Vendor Delay,Medium,0,,0.0
HR-003,2026-12-14,In Progress,46.5,False,1.0,2026-12-21,Vendor Delay,Medium,1,,3141.0
HR-003,2026-12-21,In Progress,99.4,False,1.0,2026-12-21,Vendor Delay,Medium,0,,6715.0
HR-003,2026-12-28,Completed,100.0,False,6.0,2026-12-26,Vendor Delay,Medium,1,2026-12-26,6756.0
HR-003,2027-01-04,Completed,100.0,False,6.0,2026-12-26,Vendor Delay,Medium,0,2026-12-26,6756.0
HR-003,2027-01-11,Completed,100.0,False,6.0,2026-12-26,Vendor Delay,Medium,1,2026-12-26,6756.0
HR-003,2027-01-18,Completed,100.0,False,6.0,2026-12-26,Vendor Delay,Medium,2,2026-12-26,6756.0
HR-003,2027-01-25,Completed,100.0,False,6.0,2026-12-26,Vendor Delay,Medium,1,2026-12-26,6756.0
HR-003,2027-02-01,Completed,100.0,False,6.0,2026-12-26,Vendor Delay,Medium,1,2026-12-26,6756.0
HR-003,2027-02-08,Completed,100.0,False,6.0,2026-12-26,Vendor Delay,Medium,1,2026-12-26,6756.0
HR-003,2027-02-15,Completed,100.0,False,6.0,2026-12-26,Vendor Delay,Medium,0,2026-12-26,6756.0
HR-003,2027-02-22,Completed,100.0,False,6.0,2026-12-26,Vendor Delay,Medium,0,2026-12-26,6756.0
HR-004,2026-12-07,Not Started,0.0,False,0.0,2027-01-05,,Low,0,,0.0
HR-004,2026-12-14,Not Started,0.0,False,0.0,2027-01-05,,Low,1,,0.0
HR-004,2026-12-21,Not Started,0.0,False,0.0,2027-01-05,,Low,1,,0.0
HR-004,2026-12-28,In Progress,32.6,False,0.0,2027-01-05,,Low,0,,7241.0
HR-004,2027-01-04,In Progress,98.0,False,0.0,2027-01-05,,Low,0,,21769.0
HR-004,2027-01-11,Completed,100.0,False,4.0,2027-01-09,Scope Change,Medium,1,2027-01-09,22213.0
HR-004,2027-01-18,Completed,100.0,False,4.0,2027-01-09,Scope Change,Medium,1,2027-01-09,22213.0
HR-004,2027-01-25,Completed,100.0,False,4.0,2027-01-09,Scope Change,Medium,0,2027-01-09,22213.0
HR-004,2027-02-01,Completed,100.0,False,4.0,2027-01-09,Scope Change,Medium,0,2027-01-09,22213.0
HR-004,2027-02-08,Completed,100.0,False,4.0,2027-01-09,Scope Change,Medium,0,2027-01-09,22213.0
HR-004,2027-02-15,Completed,100.0,False,4.0,2027-01-09,Scope Change,Medium,1,2027-01-09,22213.0
HR-004,2027-02-22,Completed,100.0,False,4.0,2027-01-09,Scope Change,Medium,0,2027-01-09,22213.0
HR-005,2026-12-07,In Progress,0.0,False,0.0,2026-12-20,,Low,1,,0.0
HR-005,2026-12-14,In Progress,54.9,False,0.0,2026-12-20,,Low,0,,17498.0
HR-005,2026-12-21,Completed,100.0,False,0.0,2026-12-19,,Low,0,2026-12-19,31872.0
HR-005,2026-12-28,Completed,100.0,False,0.0,2026-12-19,,Low,0,2026-12-19,31872.0
HR-005,2027-01-04,Completed,100.0,False,0.0,2026-12-19,,Low,0,2026-12-19,31872.0
HR-005,2027-01-11,Completed,100.0,False,0.0,2026-12-19,,Low,1,2026-12-19,31872.0
HR-005,2027-01-18,Completed,100.0,False,0.0,2026-12-19,,Low,2,2026-12-19,31872.0
HR-005,2027-01-25,Completed,100.0,False,0.0,2026-12-19,,Low,0,2026-12-19,31872.0
HR-005,2027-02-01,Completed,100.0,False,0.0,2026-12-19,,Low,1,2026-12-19,31872.0
HR-005,2027-02-08,Completed,100.0,False,0.0,2026-12-19,,Low,0,2026-12-19,31872.0
HR-005,2027-02-15,Completed,100.0,False,0.0,2026-12-19,,Low,0,2026-12-19,31872.0
HR-005,2027-02-22,Completed,100.0,False,0.0,2026-12-19,,Low,0,2026-12-19,31872.0
HR-006,2026-12-07,Not Started,0.0,False,0.0,2026-12-18,,Low,0,,0.0
HR-006,2026-12-14,In Progress,69.7,False,0.0,2026-12-16,,Low,0,,6318.0
HR-006,2026-12-21,Completed,100.0,False,0.0,2026-12-16,,Low,0,2026-12-16,9065.0
HR-006,2026-12-28,Completed,100.0,False,0.0,2026-12-16,,Low,1,2026-12-16,9065.0
HR-006,2027-01-04,Completed,100.0,False,0.0,2026-12-16,,Low,1,2026-12-16,9065.0
HR-006,2027-01-11,Completed,100.0,False,0.0,2026-12-16,,Low,1,2026-12-16,9065.0
HR-006,2027-01-18,Completed,100.0,False,0.0,2026-12-16,,Low,0,2026-12-16,9065.0
HR-006,2027-01-25,Completed,100.0,False,0.0,2026-12-16,,Low,0,2026-12-16,9065.0
HR-006,2027-02-01,Completed,100.0,False,0.0,2026-12-16,,Low,1,2026-12-16,9065.0
HR-006,2027-02-08,Completed,100.0,False,0.0,2026-12-16,,Low,0,2026-12-16,9065.0
HR-006,2027-02-15,Completed,100.0,False,0.0,2026-12-16,,Low,0,2026-12-16,9065.0
HR-006,2027-02-22,Completed,100.0,False,0.0,2026-12-16,,Low,0,2026-12-16,9065.0
HR-007,2026-12-07,Not Started,0.0,False,0.0,2027-01-03,,Low,0,,0.0
